Model,Gen,Block,Attn_Norm,MLP_Norm,Total_Norm
Qwen2.5,1,9,27.904457709670705,70.72169818202897,98.62615589169968
Qwen2.5,1,10,28.021657946245732,70.98394765857498,99.00560560482072
Qwen2.5,1,11,26.736687957573835,69.03313059768612,95.76981855525996
Qwen2.5,1,12,27.700871599166614,70.86595545519812,98.56682705436474
Qwen2.5,1,13,27.77614262494153,70.8357733571772,98.61191598211873
Qwen2.5,1,14,27.69932045498974,71.5322133303962,99.23153378538595
Qwen2.5,1,15,27.47954554630401,72.76290726618973,100.24245281249374
Qwen2.5,1,16,30.573597272134847,72.51750445339688,103.09110172553173
Qwen2.5,1,17,28.54408769201057,72.73487681083608,101.27896450284666
Qwen2.5,1,18,28.859351868096102,73.09512443930085,101.95447630739694
Qwen2.5,1,19,28.13456882035905,74.25419137343991,102.38876019379896
Qwen2.5,1,20,29.82907149350363,74.90803362107808,104.73710511458171
Qwen2.5,1,21,30.62113604400941,75.60608056859787,106.2272166126073
Qwen2.5,1,22,29.9768927274862,75.10725485227984,105.08414757976604
Qwen2.5,1,23,29.542337715766543,72.59374915922298,102.13608687498953
Qwen2.5,2,0,67.70453191405096,73.69139123790598,141.39592315195694
Qwen2.5,2,1,32.8036515575854,71.29145501122268,104.09510656880808
Qwen2.5,2,2,30.26244486032069,72.20650537829201,102.4689502386127
Qwen2.5,2,3,28.22217445252682,71.11628935291917,99.33846380544598
Qwen2.5,2,4,28.853413691605635,71.85924504635999,100.71265873796563
Qwen2.5,2,5,28.284744299733706,72.58653661562565,100.87128091535935
Qwen2.5,2,6,28.70906748799538,72.03418683004358,100.74325431803896
Qwen2.5,2,7,29.016561448901403,71.7699461536543,100.7865076025557
Qwen2.5,2,8,30.994493426118442,72.45659816858685,103.45109159470529
Qwen2.5,2,9,27.917673812083287,70.58215047602555,98.49982428810884
Qwen2.5,2,10,28.03471198333897,70.85270348279106,98.88741546613002
Qwen2.5,2,11,26.749991158457213,68.89924939636725,95.64924055482447
Qwen2.5,2,12,27.701864541990368,70.74739549783132,98.4492600398217
Qwen2.5,2,13,27.78736643619673,70.7177548745164,98.50512131071314
Qwen2.5,2,14,27.72453590052786,71.42474117799622,99.14927707852408
Qwen2.5,2,15,27.48279393925442,72.638952914182,100.12174685343642
Qwen2.5,2,16,30.579219683514435,72.40449157607989,102.98371125959433
Qwen2.5,2,17,28.556199662315937,72.61310210737625,101.16930176969218
Qwen2.5,2,18,28.877139057674153,72.9708946419307,101.84803369960485
Qwen2.5,2,19,28.140829082386535,74.13718297463198,102.27801205701851
Qwen2.5,2,20,29.828739629520758,74.7908321861815,104.61957181570226
Qwen2.5,2,21,30.60874488886918,75.4736670240853,106.08241191295448
Qwen2.5,2,22,29.97574315108329,74.96128232398543,104.93702547506872
Qwen2.5,2,23,29.51641686317833,72.46362655050851,101.98004341368684
Qwen2.5,3,0,67.70616447691937,73.70358543422006,141.40974991113944
Qwen2.5,3,1,32.795656542341284,71.30128619517279,104.09694273751407
Qwen2.5,3,2,30.2624219500273,72.19260584621661,102.45502779624391
Qwen2.5,3,3,28.2083984855076,71.0935430972264,99.301941582734
Qwen2.5,3,4,28.84514841841299,71.83918859894429,100.68433701735728
Qwen2.5,3,5,28.26642266324131,72.56426973509414,100.83069239833546
Qwen2.5,3,6,28.693784436782916,72.00715008307118,100.7009345198541
Qwen2.5,3,7,28.998022801313507,71.74114403915563,100.73916684046914
Qwen2.5,3,8,30.98268616075501,72.42002424819654,103.40271040895155
Qwen2.5,3,9,27.9129587548324,70.55748034210521,98.47043909693761
Qwen2.5,3,10,28.022445946181083,70.82610161460163,98.8485475607827
Qwen2.5,3,11,26.752916836583196,68.8737965667323,95.62671340331549
Qwen2.5,3,12,27.691723365813655,70.71818123528463,98.40990460109829
Qwen2.5,3,13,27.774461292223872,70.68331214108727,98.45777343331115
Qwen2.5,3,14,27.71609178116255,71.38467603524057,99.10076781640312
Qwen2.5,3,15,27.482312288242706,72.5956375198542,100.0779498080969
Qwen2.5,3,16,30.587134545141968,72.37124207644567,102.95837662158763
Qwen2.5,3,17,28.552999706980803,72.5769737193403,101.1299734263211
Qwen2.5,3,18,28.861822052432505,72.92741150371931,101.78923355615181
Qwen2.5,3,19,28.13178771445189,74.09176884081617,102.22355655526806
Qwen2.5,3,20,29.815225984394086,74.73977968905682,104.5550056734509
Qwen2.5,3,21,30.59906408586557,75.40118287471523,106.0002469605808
Qwen2.5,3,22,29.95989509370617,74.88321473874753,104.84310983245369
Qwen2.5,3,23,29.501550213443664,72.39021776407147,101.89176797751513
Qwen2.5,4,0,67.70684224604517,73.67757384506707,141.38441609111226
Qwen2.5,4,1,32.75599950335427,71.31402687892123,104.0700263822755
Qwen2.5,4,2,30.222724550605623,72.21360374215988,102.4363282927655
Qwen2.5,4,3,28.17884507703409,71.10834671581283,99.28719179284693
Qwen2.5,4,4,28.809394387709233,71.8493840222378,100.65877840994703
Qwen2.5,4,5,28.236054886124347,72.56504860672854,100.80110349285289
Qwen2.5,4,6,28.667111799938887,72.00574131433244,100.67285311427133
Qwen2.5,4,7,28.95908000907356,71.73005680887677,100.68913681795033
Qwen2.5,4,8,30.947019341675432,72.39719947751777,103.3442188191932
Qwen2.5,4,9,27.89399195418061,70.52065975406383,98.41465170824443
Qwen2.5,4,10,27.997087054636985,70.79474209157415,98.79182914621114
Qwen2.5,4,11,26.762080521839515,68.83411048037884,95.59619100221835
Qwen2.5,4,12,27.66240414181807,70.68727204870407,98.34967619052215
Qwen2.5,4,13,27.760210787717654,70.6464094001444,98.40662018786206
Qwen2.5,4,14,27.692311094968538,71.36542955894551,99.05774065391404
Qwen2.5,4,15,27.46711470908247,72.56606213667266,100.03317684575512
Qwen2.5,4,16,30.581343819111595,72.34918479855612,102.93052861766772
Qwen2.5,4,17,28.533184942709315,72.5617000723027,101.09488501501201
Qwen2.5,4,18,28.827950925223927,72.91654650287718,101.74449742810111
Qwen2.5,4,19,28.108407716928816,74.0800208376367,102.18842855456552
Qwen2.5,4,20,29.801641954079976,74.72705705860913,104.52869901268912
Qwen2.5,4,21,30.57773364893122,75.39641574263287,105.97414939156408
Qwen2.5,4,22,29.944483697032346,74.8880838161603,104.83256751319266
Qwen2.5,4,23,29.494228380336803,72.38903820028624,101.88326658062304
Qwen2.5,5,0,67.70655999624607,73.71158129355844,141.4181412898045
Qwen2.5,5,1,32.761782295781266,71.31480571152021,104.07658800730147
Qwen2.5,5,2,30.225473375928296,72.20410218988167,102.42957556580996
Qwen2.5,5,3,28.16820263107556,71.11114570828762,99.27934833936318
Qwen2.5,5,4,28.79007780233499,71.8534750377461,100.64355284008109
Qwen2.5,5,5,28.203779776202882,72.56710088503864,100.77088066124152
Qwen2.5,5,6,28.663195584720306,72.01450710376652,100.67770268848682
Qwen2.5,5,7,28.953857149109428,71.73821307936456,100.69207022847398
Qwen2.5,5,8,30.941386400661163,72.40597772526493,103.34736412592609
Qwen2.5,5,9,27.881673997512497,70.53320050194004,98.41487449945254
Qwen2.5,5,10,27.99931436789161,70.80371901232705,98.80303338021866
Qwen2.5,5,11,26.74920189638386,68.84536532092683,95.5945672173107
Qwen2.5,5,12,27.66847115878737,70.69831043690374,98.36678159569111
Qwen2.5,5,13,27.765927323309246,70.65174065110675,98.41766797441599
Qwen2.5,5,14,27.70172718047989,71.3740875666832,99.0758147471631
Qwen2.5,5,15,27.471392368819615,72.56892097182943,100.04031334064905
Qwen2.5,5,16,30.598412693217966,72.35953610838251,102.95794880160048
Qwen2.5,5,17,28.533642972472293,72.57442469038679,101.10806766285909
Qwen2.5,5,18,28.819223542088146,72.93425476124456,101.75347830333271
Qwen2.5,5,19,28.107682453320987,74.09009325777173,102.19777571109272
Qwen2.5,5,20,29.795542694695722,74.72941831644391,104.52496101113964
Qwen2.5,5,21,30.579586752375267,75.40661990299866,105.98620665537392
Qwen2.5,5,22,29.948447883649138,74.90221652939,104.85066441303914
Qwen2.5,5,23,29.49907728142225,72.39032062719306,101.88939790861531
Qwen3.5,0,0,53.211429081204386,32.74924334168845,85.96067242289283
Qwen3.5,0,1,54.63934819488987,34.478939981474106,89.11828817636398
Qwen3.5,0,2,56.33701421724172,38.226923345425426,94.56393756266715
Qwen3.5,0,3,46.012982319462324,38.09566282080988,84.1086451402722
Qwen3.5,0,4,59.011780245705914,37.05725307538545,96.06903332109135
Qwen3.5,0,5,55.10486731441353,35.83352613766868,90.93839345208221
Qwen3.5,0,6,53.1567557802532,34.69960660244231,87.85636238269551
Qwen3.5,0,7,37.203637168848275,32.866895249547476,70.07053241839574
Qwen3.5,0,8,52.10638300643185,31.41338708355919,83.51977008999104
Qwen3.5,0,9,50.00980349753252,30.314169171182353,80.32397266871487
Qwen3.5,0,10,50.32231587445034,30.592603091133018,80.91491896558335
Qwen3.5,0,11,36.06316937068335,30.698496540047948,66.7616659107313
Qwen3.5,0,12,56.04700329364166,31.778351628146925,87.82535492178859
Qwen3.5,0,13,52.96788693965535,32.490436731504644,85.45832367116
Qwen3.5,0,14,54.07402006902434,34.29159114515688,88.36561121418123
Qwen3.5,0,15,40.56783810890798,36.154447492477715,76.72228560138569
Qwen3.5,0,16,63.47395813091784,37.82094269124829,101.29490082216614
Qwen3.5,0,17,68.2346994607635,39.941530218328396,108.17622967909189
Qwen3.5,0,18,70.27390997294725,41.5628370228347,111.83674699578195
Qwen3.5,0,19,43.308509015261656,41.072560557054274,84.38106957231594
Qwen3.5,0,20,71.92071589618024,41.22456713299406,113.1452830291743
Qwen3.5,0,21,70.15164288726646,41.793767042742715,111.94540993000918
Qwen3.5,0,22,64.00649551867492,42.40181385694927,106.40830937562419
Qwen3.5,0,23,42.01297355278279,45.05232214833139,87.06529570111418
Qwen3.5,1,0,53.21529446648801,32.75290719443848,85.9682016609265
Qwen3.5,1,1,54.642717840068784,34.48272537966474,89.12544321973353
Qwen3.5,1,2,56.339839200821906,38.230133881490396,94.5699730823123
Qwen3.5,1,3,46.014230102743674,38.10042432814069,84.11465443088437
Qwen3.5,1,4,59.016121722598605,37.06167370034309,96.0777954229417
Qwen3.5,1,5,55.10889721872325,35.83760956081199,90.94650677953524
Qwen3.5,1,6,53.16098112191932,34.70473248753331,87.86571360945263
Qwen3.5,1,7,37.20655414105189,32.8743956767768,70.0809498178287
Qwen3.5,1,8,52.114975187099375,31.42104556650188,83.53602075360126
Qwen3.5,1,9,50.018029962819824,30.32181492468992,80.33984488750974
Qwen3.5,1,10,50.32959096882199,30.600325878128427,80.92991684695042
Qwen3.5,1,11,36.06577670914338,30.711163318379263,66.77694002752264
Qwen3.5,1,12,56.06018827981732,31.7892336199775,87.84942189979482
Qwen3.5,1,13,52.981402908613944,32.50041221944106,85.481815128055
Qwen3.5,1,14,54.085317982562955,34.30082017457363,88.38613815713659
Qwen3.5,1,15,40.5708620830109,36.1627156667545,76.7335777497654
Qwen3.5,1,16,63.48718214952517,37.827810368889814,101.31499251841498
Qwen3.5,1,17,68.24548909542449,39.94767123084371,108.1931603262682
Qwen3.5,1,18,70.28348372163424,41.57035177537611,111.85383549701035
Qwen3.5,1,19,43.31236022662444,41.0826609919524,84.39502121857684
Qwen3.5,1,20,71.93201675530072,41.23339990617152,113.16541666147225
Qwen3.5,1,21,70.16162968253276,41.80223607557338,111.96386575810615
Qwen3.5,1,22,64.01648084958987,42.40991968681144,106.4264005364013
Qwen3.5,1,23,42.018073462107246,45.05816451762394,87.07623797973119
Qwen3.5,2,0,53.21835011608081,32.75671457661033,85.97506469269115
Qwen3.5,2,1,54.64387943654338,34.48467057813968,89.12855001468306
Qwen3.5,2,2,56.34064974853338,38.23060584966988,94.57125559820327
Qwen3.5,2,3,46.01463648927626,38.101425336473945,84.11606182575021
Qwen3.5,2,4,59.0169946795899,37.06205515087953,96.07904983046943
Qwen3.5,2,5,55.108863380421575,35.83797870658218,90.94684208700374
Qwen3.5,2,6,53.16157565162022,34.70476568294906,87.86634133456928
Qwen3.5,2,7,37.20754233982964,32.8752348568726,70.08277719670224
Qwen3.5,2,8,52.11557068373321,31.42180604324855,83.53737672698176
Qwen3.5,2,9,50.01923070636323,30.322764501230264,80.3419952075935
Qwen3.5,2,10,50.33044925641535,30.600704598885336,80.93115385530069
Qwen3.5,2,11,36.06588025836934,30.712198981182798,66.77807923955214
Qwen3.5,2,12,56.06147500656582,31.79064406470602,87.85211907127184
Qwen3.5,2,13,52.98251774198067,32.50188006318406,85.48439780516473
Qwen3.5,2,14,54.08661743203943,34.303186483259445,88.38980391529887
Qwen3.5,2,15,40.57194467864862,36.16518186928792,76.73712654793654
Qwen3.5,2,16,63.48824630301665,37.829548471384484,101.31779477440114
Qwen3.5,2,17,68.24723397578047,39.949173106395655,108.19640708217614
Qwen3.5,2,18,70.28542903011257,41.57166656141367,111.85709559152625
Qwen3.5,2,19,43.312412718757884,41.083622578704684,84.39603529746256
Qwen3.5,2,20,71.93359596072216,41.23412595545766,113.16772191617981
Qwen3.5,2,21,70.16305380201182,41.8035621840926,111.96661598610442
Qwen3.5,2,22,64.01818292082295,42.410809445381965,106.42899236620491
Qwen3.5,2,23,42.01994059264801,45.06005107770074,87.07999167034876
Qwen3.5,3,0,53.21540289773189,32.75362603301422,85.9690289307461
Qwen3.5,3,1,54.641840990219066,34.482616965693516,89.12445795591259
Qwen3.5,3,2,56.338707002651844,38.22992294076252,94.56862994341436
Qwen3.5,3,3,46.01383788908196,38.09973568161319,84.11357357069515
Qwen3.5,3,4,59.01473517601776,37.06065057832988,96.07538575434764
Qwen3.5,3,5,55.1078699986383,35.836512532515826,90.94438253115413
Qwen3.5,3,6,53.15963926728953,34.70308212971519,87.86272139700472
Qwen3.5,3,7,37.20635026443739,32.87223891350456,70.07858917794195
Qwen3.5,3,8,52.11251774680315,31.418781509520205,83.53129925632335
Qwen3.5,3,9,50.01626035458962,30.31970531914267,80.33596567373229
Qwen3.5,3,10,50.32810865163316,30.59825542189099,80.92636407352416
Qwen3.5,3,11,36.06540111594225,30.709288404114957,66.77468952005721
Qwen3.5,3,12,56.05877513695335,31.78823832720627,87.84701346415962
Qwen3.5,3,13,52.97972756120268,32.49958331501212,85.4793108762148
Qwen3.5,3,14,54.08373677329054,34.30114135622667,88.3848781295172
Qwen3.5,3,15,40.57067788655749,36.16352453221059,76.73420241876808
Qwen3.5,3,16,63.48645894908937,37.82821616185835,101.31467511094772
Qwen3.5,3,17,68.2459202287621,39.94795044951853,108.19387067828063
Qwen3.5,3,18,70.28372755895204,41.570189901858306,111.85391746081035
Qwen3.5,3,19,43.312293554477336,41.08149286961812,84.39378642409545
Qwen3.5,3,20,71.93104322740012,41.23301726343204,113.16406049083216
Qwen3.5,3,21,70.16114896733886,41.80256678535123,111.96371575269009
Qwen3.5,3,22,64.01628367574203,42.410347838231246,106.42663151397328
Qwen3.5,3,23,42.018726624518216,45.05950316729639,87.0782297918146
Qwen3.5,4,0,53.215478385496176,32.753255201862906,85.96873358735908
Qwen3.5,4,1,54.64170653505758,34.48260723054473,89.12431376560231
Qwen3.5,4,2,56.33927139280317,38.22967507893083,94.568946471734
Qwen3.5,4,3,46.01415980132289,38.09970804738402,84.11386784870692
Qwen3.5,4,4,59.0155273953803,37.061113971698724,96.07664136707902
Qwen3.5,4,5,55.10798960610789,35.836575336322774,90.94456494243067
Qwen3.5,4,6,53.15985654048062,34.70312060305015,87.86297714353077
Qwen3.5,4,7,37.20662760197714,32.873071650237975,70.07969925221511
Qwen3.5,4,8,52.11359818029568,31.419235596661412,83.53283377695709
Qwen3.5,4,9,50.01704657362783,30.31994713610064,80.33699370972847
Qwen3.5,4,10,50.32837550691012,30.598180868890744,80.92655637580086
Qwen3.5,4,11,36.06561710102076,30.709030026141892,66.77464712716265
Qwen3.5,4,12,56.059599053932295,31.78801488005579,87.84761393398809
Qwen3.5,4,13,52.98076292666609,32.499587071069676,85.48034999773577
Qwen3.5,4,14,54.085160228495084,34.30076100920425,88.38592123769934
Qwen3.5,4,15,40.5713353108,36.16276672243821,76.7341020332382
Qwen3.5,4,16,63.48715639135934,37.827606664018994,101.31476305537834
Qwen3.5,4,17,68.24558663159343,39.94712348293112,108.19271011452454
Qwen3.5,4,18,70.28410939073183,41.56981402985299,111.85392342058482
Qwen3.5,4,19,43.311637660658185,41.080261198140185,84.39189885879837
Qwen3.5,4,20,71.93189817238145,41.23172313493315,113.1636213073146
Qwen3.5,4,21,70.16097688787022,41.80171153383798,111.96268842170821
Qwen3.5,4,22,64.01679061264213,42.40937567641938,106.42616628906151
Qwen3.5,4,23,42.017867692736814,45.06109879387895,87.07896648661577
Qwen3.5,5,0,53.21831876498285,32.75933471898458,85.97765348396743
Qwen3.5,5,1,54.64472476544012,34.485866139317224,89.13059090475734
Qwen3.5,5,2,56.3402988944692,38.23106284501865,94.57136173948786
Qwen3.5,5,3,46.014482374528576,38.10091632532086,84.11539869984944
Qwen3.5,5,4,59.016048172334216,37.06216322438686,96.07821139672107
Qwen3.5,5,5,55.10824571690309,35.8376180763282,90.9458637932313
Qwen3.5,5,6,53.160312701411385,34.70421256843493,87.86452526984633
Qwen3.5,5,7,37.206255887180234,32.873405620944425,70.07966150812466
Qwen3.5,5,8,52.113230330157336,31.41965203979442,83.53288236995175
Qwen3.5,5,9,50.01727845147131,30.32074479126899,80.3380232427403
Qwen3.5,5,10,50.32853462647068,30.599316348747763,80.92785097521843
Qwen3.5,5,11,36.06632025993621,30.712028567492393,66.7783488274286
Qwen3.5,5,12,56.06121897004677,31.790490711573124,87.8517096816199
Qwen3.5,5,13,52.9806691220584,32.50240422672726,85.48307334878567
Qwen3.5,5,14,54.08635063404824,34.30446732236903,88.39081795641727
Qwen3.5,5,15,40.572185658964784,36.16698510752006,76.73917076648485
Qwen3.5,5,16,63.48926594638953,37.83104449055159,101.32031043694113
Qwen3.5,5,17,68.24865096194713,39.95014593410455,108.19879689605168
Qwen3.5,5,18,70.28806272251266,41.572222268079926,111.86028499059259
Qwen3.5,5,19,43.31290601840044,41.083346992990776,84.39625301139122
Qwen3.5,5,20,71.93510134067716,41.23447787382961,113.16957921450677
Qwen3.5,5,21,70.16357062872144,41.804562669174494,111.96813329789595
Qwen3.5,5,22,64.02010968295149,42.41230468705029,106.43241437000177
Qwen3.5,5,23,42.02254394216678,45.0625,87.08504394216678
Gemma,0,0,46.69575592948648,128.87071195733586,175.56646788682235
Gemma,0,1,46.899536546967205,123.4955095100248,170.39504605699202
Gemma,0,2,50.14850991679613,123.17341013726846,173.3219200540646
Gemma,0,3,44.74333951175373,118.89755609437414,163.64089560612786
Gemma,0,4,42.289540224532395,118.48410597172906,160.77364619626147
Gemma,0,5,49.7303323639733,119.36776657158775,169.09809893556104
Gemma,0,6,50.916139057795164,125.68739365127898,176.60353270907416
Gemma,0,7,51.66498515356381,127.05665778348404,178.72164293704785
Gemma,0,8,51.41533983559922,122.8609880625063,174.2763278981055
Gemma,0,9,47.932663097833306,119.15947699210184,167.09214008993516
Gemma,0,10,44.16000922548502,126.31522332850957,170.4752325539946
Gemma,0,11,44.96862343352151,117.35108738295072,162.31971081647222
Gemma,0,12,50.101934972009346,119.74127726153839,169.84321223354772
Gemma,0,13,47.568272725298314,115.8203615092645,163.3886342345628
Gemma,0,14,47.17923438834826,125.31715721551508,172.49639160386334
Gemma,0,15,50.622974496516896,118.23555817433635,168.85853267085324
Gemma,0,16,42.48340740554077,128.35229505352763,170.8357024590684
Gemma,0,17,42.95523580094566,120.53199792757964,163.4872337285253
Gemma,0,18,45.315740051186616,123.11492376777765,168.43066381896426
Gemma,0,19,47.87589432401466,122.79601387239416,170.67190819640882
Gemma,0,20,47.170691400458246,118.44174320400357,165.6124346044618
Gemma,0,21,54.972830980367874,121.07756721504956,176.05039819541742
Gemma,0,22,48.49818652980426,122.84046626159959,171.33865279140383
Gemma,0,23,54.76320011794602,123.96248920729508,178.7256893252411
Gemma,0,24,43.362059671954476,126.33903473106538,169.70109440301985
Gemma,0,25,46.62559562077666,124.44460623897147,171.07020185974812
Gemma,1,0,46.69625653899742,128.87250600005564,175.56876253905307
Gemma,1,1,46.900097447926484,123.4976129339779,170.3977103819044
Gemma,1,2,50.14897423376892,123.17633863851704,173.32531287228596
Gemma,1,3,44.74390357063498,118.90020311497054,163.64410668560552
Gemma,1,4,42.29038019838813,118.4879596242915,160.77833982267964
Gemma,1,5,49.73098836352723,119.36924427796377,169.100232641491
Gemma,1,6,50.91674891255547,125.68983139387336,176.60658030642884
Gemma,1,7,51.66559827786916,127.05910528313807,178.72470356100723
Gemma,1,8,51.416132218825545,122.86411526687725,174.2802474857028
Gemma,1,9,47.93385907885371,119.16171227317523,167.09557135202894
Gemma,1,10,44.16088169046999,126.31759628743708,170.47847797790706
Gemma,1,11,44.96969906757789,117.35354486417314,162.32324393175105
Gemma,1,12,50.10331458664545,119.74455704394413,169.84787163058957
Gemma,1,13,47.57025540417825,115.82429812387672,163.39455352805496
Gemma,1,14,47.180986331269146,125.32021338869905,172.50119971996818
Gemma,1,15,50.62434202166931,118.23787286685314,168.86221488852243
Gemma,1,16,42.484972641989835,128.35500553655498,170.8399781785448
Gemma,1,17,42.959253567083955,120.53505440667587,163.49430797375982
Gemma,1,18,45.31834687493094,123.11882432660106,168.437171201532
Gemma,1,19,47.877252988864825,122.7994861803271,170.67673916919193
Gemma,1,20,47.17231362623168,118.44423474008376,165.61654836631544
Gemma,1,21,54.974238518007375,121.08195368450511,176.05619220251248
Gemma,1,22,48.49969010401558,122.8438709833893,171.34356108740488
Gemma,1,23,54.76863846916066,123.96526022312662,178.73389869228728
Gemma,1,24,43.36405767225588,126.342713288784,169.70677096103987
Gemma,1,25,46.63817878582937,124.45248744343914,171.0906662292685
Gemma,2,0,46.69624444862208,128.87238096726495,175.56862541588703
Gemma,2,1,46.90005710492592,123.49725907098859,170.3973161759145
Gemma,2,2,50.1489383299886,123.17544423900635,173.32438256899496
Gemma,2,3,44.74378830404143,118.89980836280156,163.643596666843
Gemma,2,4,42.29040004292955,118.48758577757603,160.7779858205056
Gemma,2,5,49.730987749874075,119.36912207387428,169.10010982374837
Gemma,2,6,50.916806750981515,125.68965949086538,176.6064662418469
Gemma,2,7,51.66564996190726,127.05892418419003,178.7245741460973
Gemma,2,8,51.41610432239501,122.86383583366474,174.27994015605975
Gemma,2,9,47.933837750733794,119.16165797949387,167.09549573022767
Gemma,2,10,44.16103095800003,126.31761706452262,170.47864802252266
Gemma,2,11,44.97000512657281,117.35359479341696,162.32359991998976
Gemma,2,12,50.10341904598584,119.74456392504676,169.8479829710326
Gemma,2,13,47.57024674357009,115.82412844156457,163.39437518513466
Gemma,2,14,47.18112054610751,125.32026404018451,172.50138458629203
Gemma,2,15,50.624403811111385,118.23797868913435,168.86238250024573
Gemma,2,16,42.48516119916624,128.35508780119753,170.84024900036377
Gemma,2,17,42.960069435674434,120.53514656570998,163.49521600138442
Gemma,2,18,45.318540815008184,123.11863829932366,168.43717911433185
Gemma,2,19,47.877338083409825,122.79947114513723,170.67680922854706
Gemma,2,20,47.17251611749652,118.44418887774212,165.61670499523865
Gemma,2,21,54.974353983901125,121.081746128826,176.0561001127271
Gemma,2,22,48.49960421371208,122.84385831367649,171.34346252738857
Gemma,2,23,54.77143586549086,123.96526908555124,178.7367049510421
Gemma,2,24,43.364168161308775,126.34269686365433,169.7068650249631
Gemma,2,25,46.6346173632967,124.45208823328358,171.08670559658026
Gemma,3,0,46.69630424693442,128.87218441926166,175.56848866619606
Gemma,3,1,46.899855714750906,123.49693436620831,170.39679008095922
Gemma,3,2,50.14887838887436,123.17515089437302,173.32402928324737
Gemma,3,3,44.74381899635866,118.89950113280084,163.6433201291595
Gemma,3,4,42.2903798375782,118.48705507547643,160.77743491305463
Gemma,3,5,49.7310531038934,119.36899731308482,169.1000504169782
Gemma,3,6,50.91672883391552,125.68943999854736,176.60616883246288
Gemma,3,7,51.66558380632922,127.0586686276757,178.7242524340049
Gemma,3,8,51.416069303450136,122.86346139216359,174.27953069561372
Gemma,3,9,47.933691955271826,119.16153658692814,167.09522854219995
Gemma,3,10,44.16099225905921,126.31750931355354,170.47850157261274
Gemma,3,11,44.97012184918848,117.3535347222929,162.3236565714814
Gemma,3,12,50.103238449962774,119.74438756481025,169.84762601477303
Gemma,3,13,47.57002669944118,115.82392002708013,163.3939467265213
Gemma,3,14,47.18102805110317,125.32011549490468,172.50114354600785
Gemma,3,15,50.62431700445912,118.23801843699111,168.86233544145023
Gemma,3,16,42.485198192190275,128.3551077729525,170.84030596514276
Gemma,3,17,42.96074286189769,120.53494832242573,163.49569118432342
Gemma,3,18,45.318588626496926,123.11835944378444,168.43694807028137
Gemma,3,19,47.87744867422171,122.79926761073301,170.67671628495472
Gemma,3,20,47.17247115545368,118.44411621938924,165.61658737484294
Gemma,3,21,54.97421103930943,121.08147619249249,176.05568723180193
Gemma,3,22,48.49929777600522,122.8436531138323,171.34295088983754
Gemma,3,23,54.771175382969744,123.96521541863694,178.7363908016067
Gemma,3,24,43.36402600336716,126.34238623506488,169.70641223843205
Gemma,3,25,46.63371134112388,124.45134154991749,171.08505289104136
Gemma,4,0,46.6959297709954,128.87140959095984,175.56733936195525
Gemma,4,1,46.899721345704044,123.4963180672682,170.39603941297224
Gemma,4,2,50.1486994779144,123.17449433501848,173.32319381293289
Gemma,4,3,44.743606536886745,118.89873523600937,163.64234177289612
Gemma,4,4,42.28997428527036,118.48607312222724,160.7760474074976
Gemma,4,5,49.7306910476828,119.36854070793606,169.09923175561886
Gemma,4,6,50.916504671845324,125.68893254249507,176.60543721434038
Gemma,4,7,51.665398038650466,127.05807488912797,178.72347292777843
Gemma,4,8,51.41586393763237,122.86281571075521,174.2786796483876
Gemma,4,9,47.933457344612776,119.16106125957343,167.0945186041862
Gemma,4,10,44.16072689397999,126.31699230089875,170.47771919487874
Gemma,4,11,44.96967904812537,117.35293010861776,162.3226091567431
Gemma,4,12,50.10310323092913,119.7437237904644,169.84682702139352
Gemma,4,13,47.56993913057614,115.82314762550233,163.39308675607847
Gemma,4,14,47.18100799971468,125.31954371569255,172.50055171540723
Gemma,4,15,50.62428053356428,118.23767102994687,168.86195156351116
Gemma,4,16,42.48509295952284,128.35465365251784,170.83974661204067
Gemma,4,17,42.959919547177925,120.5345632282176,163.49448277539554
Gemma,4,18,45.318497043882715,123.11784634794205,168.43634339182478
Gemma,4,19,47.87741744110764,122.7986755200261,170.67609296113375
Gemma,4,20,47.172252813988806,118.44373695236987,165.61598976635867
Gemma,4,21,54.97417773177836,121.08082478903006,176.05500252080842
Gemma,4,22,48.49930784380459,122.84324892379045,171.34255676759506
Gemma,4,23,54.77055634894936,123.96483187184833,178.7353882207977
Gemma,4,24,43.36394683104416,126.34206183751897,169.70600866856313
Gemma,4,25,46.634285909773006,124.45073966346365,171.08502557323666
Gemma,5,0,46.69603433700483,128.87149436763303,175.56752870463788
Gemma,5,1,46.89975322991949,123.49632350375987,170.39607673367937
Gemma,5,2,50.148707693227564,123.17454140920188,173.32324910242943
Gemma,5,3,44.743637911382685,118.89880864322124,163.64244655460394
Gemma,5,4,42.28993676066096,118.48606410753676,160.7760008681977
Gemma,5,5,49.730595010296476,119.36854837768982,169.0991433879863
Gemma,5,6,50.916391092023964,125.68878540413694,176.6051764961609
Gemma,5,7,51.6653510797833,127.05797281001237,178.72332388979567
Gemma,5,8,51.41581586054498,122.86254608591217,174.27836194645715
Gemma,5,9,47.93345002295908,119.16081078997826,167.09426081293734
Gemma,5,10,44.160672645974515,126.31683188158877,170.47750452756327
Gemma,5,11,44.96955316288924,117.35285053342467,162.32240369631393
Gemma,5,12,50.102981411667415,119.74358667708667,169.84656808875408
Gemma,5,13,47.569953244250264,115.8229807080936,163.39293395234387
Gemma,5,14,47.18086472906184,125.3193075029056,172.50017223196744
